Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
313020 Igaratinga;0;0;0;0;0;0;0;0;1;2;0;1;0;2;1;0;1;2;3;1;5;5;0;24
313030 Iguatama;0;0;1;0;1;0;0;0;0;0;1;0;0;3;0;1;0;1;5;2;2;4;0;20
313040 Ijaci;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;2;3;0;0;3;5;0;19
313050 Ilicínea;1;0;0;0;1;0;0;0;1;1;0;1;1;4;3;3;3;5;4;5;5;11;0;48
313055 Imbé de Minas;0;0;0;0;0;1;0;0;1;1;2;1;0;0;2;0;3;0;2;0;2;2;0;17
313060 Inconfidentes;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;3;0;1;6;2;5;0;22
313065 Indaiabira;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;4;2;1;3;2;0;21
313070 Indianópolis;0;0;0;0;0;0;0;0;1;1;3;0;3;2;2;1;3;0;3;0;3;2;0;24
313080 Ingaí;2;1;0;0;3;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;12
313090 Inhapim;1;0;0;0;1;2;0;0;1;2;1;1;6;2;2;7;3;5;9;10;7;16;0;75
313100 Inhaúma;0;0;0;0;0;0;1;0;0;0;1;1;2;0;1;1;3;0;1;3;1;3;0;18
313110 Inimutaba;1;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;4;1;1;2;4;5;0;21
313115 Ipaba;1;0;0;0;1;0;1;1;0;0;5;3;2;1;1;7;4;6;5;6;6;8;0;57
313120 Ipanema;1;1;0;0;2;0;0;0;2;2;0;1;1;2;5;4;3;6;3;6;15;22;0;74
313130 Ipatinga;15;4;6;0;25;1;2;6;18;27;28;23;15;36;38;55;42;54;47;66;75;116;0;674
313140 Ipiaçu;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0;0;5;3;3;3;5;0;24
313150 Ipuiúna;1;0;1;0;2;0;0;0;0;1;1;2;0;2;3;3;2;1;2;6;4;8;0;37
313160 Iraí de Minas;0;0;0;0;0;0;0;0;0;1;0;2;2;0;1;2;1;1;2;1;1;1;0;15
313170 Itabira;4;3;0;0;7;0;0;1;2;7;13;9;7;15;22;26;22;25;24;28;20;61;0;289
313180 Itabirinha;2;0;0;0;2;0;0;0;0;2;2;2;1;1;1;3;3;2;3;2;6;5;0;35
313190 Itabirito;1;0;1;0;2;1;1;1;0;4;5;7;11;7;7;15;15;17;11;13;20;24;1;162
313200 Itacambira;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1;2;0;11
313210 Itacarambi;2;0;2;0;4;0;0;0;0;3;3;2;4;3;3;3;3;2;6;6;9;19;0;70
313220 Itaguara;0;0;0;0;0;0;1;0;1;1;1;1;2;1;2;3;4;5;5;6;6;13;0;52
313230 Itaipé;0;0;0;0;0;0;0;1;0;4;3;4;2;2;1;7;2;6;3;0;1;6;0;42
313240 Itajubá;8;4;2;0;14;4;0;0;4;8;8;4;10;19;19;26;31;30;23;24;28;62;0;314
313250 Itamarandiba;6;1;0;0;7;0;0;1;1;1;1;4;3;5;7;10;6;6;10;11;5;13;0;91
313260 Itamarati de Minas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;3;1;1;0;3;0;12
313270 Itambacuri;3;0;0;0;3;2;1;1;4;1;5;2;4;6;3;6;10;7;8;10;7;18;0;98
313280 Itambé do Mato Dentro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;4
313290 Itamogi;0;0;0;0;0;0;0;0;1;0;3;1;1;1;1;1;7;9;1;5;4;9;0;44
313300 Itamonte;0;0;0;0;0;0;0;0;1;5;2;0;3;5;1;1;2;7;1;2;4;7;0;41
313310 Itanhandu;0;2;0;0;2;1;0;0;0;1;0;2;3;1;6;6;5;2;9;6;5;5;0;54
313320 Itanhomi;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3;1;4;6;7;4;8;9;0;45
313330 Itaobim;2;0;1;0;3;0;0;0;0;3;0;1;0;3;5;3;5;7;10;6;6;13;0;65
313340 Itapagipe;1;0;0;0;1;0;0;0;0;1;2;1;2;5;1;3;2;0;5;5;3;7;0;38
313350 Itapecerica;2;0;0;0;2;0;0;0;1;3;6;3;6;1;4;4;3;3;6;10;9;18;0;79
313360 Itapeva;1;0;0;0;1;0;0;1;0;0;0;0;3;0;1;2;1;9;3;5;1;2;0;29
313370 Itatiaiuçu;1;1;0;0;2;0;1;0;0;1;0;2;2;4;2;4;0;1;3;3;3;4;0;32
313375 Itaú de Minas;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;9;7;2;4;6;5;9;1;51
313380 Itaúna;6;1;0;0;7;0;0;0;7;9;6;8;9;11;26;19;24;28;33;27;22;47;0;283
313390 Itaverava;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2;1;4;2;3;3;0;19
313400 Itinga;0;0;1;0;1;1;0;0;0;0;1;0;2;0;2;1;1;1;3;6;3;0;0;22
313410 Itueta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;1;2;0;9
313420 Ituiutaba;3;2;4;0;9;1;1;2;3;10;14;10;14;17;15;29;23;43;43;62;59;114;2;471
313430 Itumirim;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;1;1;4;0;16
313440 Iturama;0;1;1;0;2;0;0;3;4;1;3;3;6;7;7;14;7;9;8;11;11;25;0;121
313450 Itutinga;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;1;3;4;0;13
313460 Jaboticatubas;0;0;0;0;0;1;0;2;2;1;3;4;4;2;4;5;6;2;3;3;4;12;0;58
313470 Jacinto;2;0;1;0;3;0;0;0;0;1;1;2;1;6;4;5;3;3;1;6;5;9;0;50
313480 Jacuí;0;0;0;0;0;0;1;0;0;0;2;1;1;1;2;4;4;2;4;9;2;4;0;37
313490 Jacutinga;1;0;3;0;4;0;0;0;0;0;1;1;2;3;0;5;3;5;11;8;9;24;0;76
313500 Jaguaraçu;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;2;2;0;9
313505 Jaíba;2;0;2;0;4;1;0;0;2;3;5;4;3;2;5;2;8;6;4;5;9;9;0;72
313507 Jampruca;0;0;1;0;1;0;1;1;0;1;0;1;0;2;0;4;1;0;1;0;1;2;0;16
313510 Janaúba;0;1;4;0;5;0;1;1;2;7;10;9;9;12;10;10;9;13;19;9;15;24;0;165
313520 Januária;5;0;1;0;6;3;1;3;5;11;5;5;7;12;11;13;12;19;16;19;23;53;0;224
313530 Japaraíba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;1;2;2;0;10
313535 Japonvar;0;0;0;0;0;0;1;0;2;1;0;0;2;0;0;6;1;1;2;1;1;4;0;22
313540 Jeceaba;0;0;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;3;1;2;2;8;0;24
313545 Jenipapo de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;5;2;0;2;5;0;20
313550 Jequeri;0;0;0;0;0;0;1;0;0;0;1;0;4;0;6;5;4;7;6;4;5;14;0;57
313560 Jequitaí;0;0;0;0;0;0;1;1;1;1;3;4;4;0;2;3;2;3;5;5;3;7;0;45
313570 Jequitibá;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;1;0;1;3;2;3;0;16
313580 Jequitinhonha;2;0;1;0;3;1;0;0;1;2;2;2;2;2;1;8;10;4;10;3;4;17;0;72
313590 Jesuânia;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;4;5;1;1;5;2;5;0;30
313600 Joaíma;1;1;0;0;2;0;0;1;1;2;0;1;1;0;1;1;2;1;0;3;2;7;0;25
313610 Joanésia;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;8;0;13
313620 João Monlevade;8;0;3;0;11;1;0;2;2;3;2;7;6;5;12;16;13;21;19;22;21;38;0;201
313630 João Pinheiro;2;1;0;0;3;0;1;2;6;2;4;2;2;11;9;14;11;11;10;14;17;25;0;144
313640 Joaquim Felício;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;2;1;2;0;4;0;14
313650 Jordânia;1;0;0;0;1;0;0;0;0;0;1;0;1;1;2;3;2;2;5;4;6;9;0;37
313652 José Gonçalves de Minas;0;0;1;0;1;0;0;1;0;0;0;0;1;2;1;0;3;0;1;1;2;2;0;15
313655 José Raydan;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;1;1;0;6
313657 Josenópolis;0;1;0;0;1;0;0;0;0;0;0;0;0;2;1;1;4;2;2;1;1;4;0;19
313665 Juatuba;1;0;2;0;3;0;0;1;2;3;3;2;8;8;6;7;10;4;7;13;5;6;0;88
313670 Juiz de Fora;24;12;12;0;48;6;6;8;26;29;32;59;55;86;121;179;153;179;193;202;213;398;7;2000
313680 Juramento;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;1;2;3;0;0;11
313690 Juruaia;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;4;4;3;2;4;2;0;25
313695 Juvenília;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;2;2;0;10
313700 Ladainha;3;3;4;0;10;1;1;0;0;2;4;1;2;3;7;2;2;2;5;7;4;13;0;66
313710 Lagamar;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;5;3;2;3;1;1;1;22
313720 Lagoa da Prata;3;0;0;0;3;0;0;2;0;3;6;4;4;10;3;8;14;8;15;11;11;22;0;124
313730 Lagoa dos Patos;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;2;0;0;1;3;1;12
313740 Lagoa Dourada;2;0;1;0;3;0;0;1;0;1;0;0;0;1;2;2;3;0;3;4;8;7;0;35
313750 Lagoa Formosa;0;0;0;0;0;0;0;0;0;1;1;0;2;1;2;2;1;6;7;2;6;10;0;41
313753 Lagoa Grande;1;0;0;0;1;1;0;0;0;1;0;2;1;0;4;3;1;2;3;4;1;4;0;28
313760 Lagoa Santa;1;0;0;0;1;0;0;1;5;7;3;11;6;6;12;7;12;5;15;18;15;27;1;152
313770 Lajinha;1;0;1;0;2;0;0;0;0;4;1;0;4;1;5;2;10;6;6;7;3;10;0;61
313780 Lambari;0;0;0;0;0;0;1;1;2;0;0;2;1;3;3;3;5;7;9;9;8;22;0;76
313790 Lamim;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;2;1;1;3;0;12
313800 Laranjal;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;2;2;1;3;2;2;7;0;23
313810 Lassance;0;0;1;0;1;0;0;0;1;2;0;1;0;0;3;3;0;1;0;4;2;2;0;20
313820 Lavras;7;4;2;0;13;1;0;1;1;6;6;8;12;16;20;30;30;21;25;28;31;76;0;325
313830 Leandro Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;2;0;3;0;13
313835 Leme do Prado;2;0;0;0;2;0;0;0;1;1;0;0;0;1;1;2;2;3;1;1;1;1;0;17
313840 Leopoldina;3;0;1;0;4;0;0;0;3;1;4;7;4;2;18;11;13;21;18;23;23;37;0;189
313850 Liberdade;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;3;1;1;9;0;20
313860 Lima Duarte;0;0;0;0;0;0;1;0;1;0;3;0;0;1;5;9;5;5;4;9;9;29;0;81
313862 Limeira do Oeste;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;2;1;2;1;4;4;0;21
313865 Lontra;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;2;2;2;2;3;0;17
313867 Luisburgo;0;0;1;0;1;0;0;0;1;0;0;0;0;3;2;0;0;2;1;1;2;9;0;22
313868 Luislândia;0;0;0;0;0;1;1;0;1;0;0;2;1;0;1;1;4;0;3;1;2;1;0;19
313870 Luminárias;1;0;0;0;1;0;0;1;0;0;0;0;1;3;1;1;1;2;3;4;1;4;0;23
313880 Luz;2;0;0;0;2;0;0;0;0;0;3;3;0;4;5;4;3;2;5;7;9;12;1;60
313890 Machacalis;0;0;0;0;0;0;0;1;0;0;1;2;0;1;2;1;0;1;2;5;0;11;0;27
313900 Machado;3;1;2;0;6;0;0;0;7;6;5;2;7;5;10;22;6;9;14;15;11;29;0;154
313910 Madre de Deus de Minas;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;4;0;3;0;1;3;4;0;19
313920 Malacacheta;1;1;2;0;4;1;0;1;2;2;2;2;3;2;9;5;3;6;4;12;3;20;0;81
313925 Mamonas;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;3;4;2;0;2;5;9;0;30
313930 Manga;4;1;0;0;5;0;0;0;1;2;2;4;5;6;4;5;4;1;6;3;6;6;0;60
313940 Manhuaçu;7;1;1;0;9;0;1;1;5;10;8;9;11;10;9;14;14;18;22;23;19;52;0;235
313950 Manhumirim;2;0;0;0;2;1;0;0;2;1;0;4;2;6;4;7;4;12;4;8;12;19;0;88
313960 Mantena;1;0;1;0;2;1;0;0;5;5;5;2;3;3;6;11;7;3;12;4;13;20;0;102
313980 Mar de Espanha;1;0;0;0;1;0;0;0;0;2;0;0;1;2;3;3;3;2;11;9;4;15;0;56
313970 Maravilhas;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;3;3;3;1;3;0;17
313990 Maria da Fé;4;1;1;0;6;0;0;0;1;2;1;0;4;2;0;5;2;4;1;3;9;13;0;53
314000 Mariana;2;0;3;0;5;1;1;0;3;4;5;11;6;6;9;10;18;17;15;17;16;23;0;167
314010 Marilac;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;1;0;3;6;0;16
314015 Mário Campos;0;1;0;0;1;0;0;1;0;0;3;3;3;3;4;3;3;3;3;2;6;3;0;41
314020 Maripá de Minas;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;3;0;10
314030 Marliéria;0;0;0;0;0;0;0;0;0;1;1;2;2;0;1;0;0;0;3;0;1;3;0;14
314040 Marmelópolis;1;0;0;0;1;0;0;0;0;0;0;0;1;0;3;1;0;1;0;1;1;1;0;10
314050 Martinho Campos;1;1;0;0;2;0;0;0;0;1;1;1;1;1;2;4;3;2;3;9;5;11;0;46
314053 Martins Soares;0;0;0;0;0;0;0;1;0;2;1;1;0;2;0;1;4;4;2;1;1;2;0;22
314055 Mata Verde;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;3;0;9
314060 Materlândia;0;0;1;0;1;0;0;0;1;0;0;0;1;1;2;0;3;3;0;2;1;3;0;18
314070 Mateus Leme;3;0;0;0;3;1;0;0;3;2;5;4;9;6;4;8;11;5;11;11;10;9;0;102
317150 Mathias Lobato;1;0;1;0;2;0;0;0;1;1;1;0;0;0;1;2;1;2;3;0;2;2;0;18
314080 Matias Barbosa;1;1;1;0;3;0;0;0;1;1;1;0;3;2;6;6;2;7;5;11;4;4;0;56
314085 Matias Cardoso;1;0;1;0;2;0;0;0;1;2;2;1;4;1;0;4;1;1;1;4;1;4;0;29
314090 Matipó;3;1;2;0;6;1;1;1;1;5;2;4;3;4;7;3;3;2;5;5;5;12;0;70
314100 Mato Verde;0;0;0;0;0;0;0;0;1;2;1;2;0;1;4;5;4;5;6;4;11;6;0;52
314110 Matozinhos;2;2;2;0;6;2;1;0;7;3;4;1;4;5;7;6;3;6;17;8;11;17;0;108
314120 Matutina;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;3;0;1;1;0;2;0;11
314130 Medeiros;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;4;0;9
314140 Medina;1;1;1;0;3;0;1;0;0;0;2;1;1;2;1;2;0;0;3;1;3;1;0;21
314150 Mendes Pimentel;1;0;0;0;1;0;0;0;0;2;0;1;0;1;1;3;0;3;0;2;1;9;0;24
314160 Mercês;0;1;0;0;1;0;0;1;0;2;1;3;0;2;3;4;1;1;7;7;4;13;0;50
314170 Mesquita;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;0;1;1;2;4;7;0;20
314180 Minas Novas;2;1;1;0;4;0;0;0;1;0;4;2;1;3;2;4;10;5;7;3;6;8;0;60
314190 Minduri;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;2;1;3;0;4;1;0;15
314200 Mirabela;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;1;3;3;3;0;4;3;0;21
314210 Miradouro;0;0;1;0;1;0;0;0;0;1;1;0;1;0;2;5;4;1;4;2;4;10;0;36
314220 Miraí;0;0;0;0;0;0;0;0;1;0;2;0;3;2;5;3;4;5;7;6;4;10;0;52
314225 Miravânia;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;2;1;2;1;0;11
314230 Moeda;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;5;2;0;0;0;2;5;0;18
314240 Moema;1;0;0;0;1;0;0;0;0;1;0;0;0;1;2;1;0;1;1;3;6;3;0;20
314250 Monjolos;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;6
314260 Monsenhor Paulo;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;2;1;1;0;3;7;0;19
314270 Montalvânia;2;0;0;0;2;1;1;1;1;2;2;3;1;1;0;2;0;1;1;5;5;8;0;37
314280 Monte Alegre de Minas;1;0;1;0;2;0;0;0;0;0;2;4;1;3;2;4;6;8;10;7;8;20;0;77
314290 Monte Azul;0;0;0;0;0;0;1;0;1;2;2;1;4;3;4;7;3;4;7;9;5;26;0;79
314300 Monte Belo;0;1;1;0;2;0;0;0;0;3;0;0;5;2;1;5;3;4;6;4;5;12;0;52
314310 Monte Carmelo;2;0;0;1;3;0;0;2;4;7;4;6;2;6;12;16;17;14;13;11;14;21;1;153
314315 Monte Formoso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;4
314320 Monte Santo de Minas;0;0;0;0;0;0;0;0;0;1;2;2;1;4;2;4;3;10;6;8;12;18;0;73
314340 Monte Sião;0;0;0;0;0;2;1;1;1;2;0;3;1;2;5;5;2;3;4;5;2;15;0;54
314330 Montes Claros;20;5;12;0;37;7;3;6;29;35;31;33;39;47;64;77;71;83;81;96;91;176;2;1008
314345 Montezuma;3;0;0;0;3;0;0;0;0;0;0;1;0;3;1;2;2;1;3;0;3;2;0;21
314350 Morada Nova de Minas;0;1;0;0;1;0;0;0;1;3;0;1;0;4;2;3;5;2;1;2;3;7;0;35
314360 Morro da Garça;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;3;1;0;0;2;1;0;12
314370 Morro do Pilar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;3;3;0;11
314380 Munhoz;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;2;2;6;1;2;0;17
314390 Muriaé;12;1;3;0;16;2;2;5;6;6;10;12;13;18;30;31;28;27;40;42;52;92;1;433
314400 Mutum;1;1;0;0;2;1;0;0;2;2;2;4;2;3;3;3;5;6;10;7;12;14;0;78
314410 Muzambinho;1;0;0;0;1;0;0;0;1;0;3;3;0;6;5;8;5;7;3;10;10;24;0;86
314420 Nacip Raydan;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;2;0;2;4;0;12
314430 Nanuque;5;0;4;0;9;6;2;3;3;12;6;8;7;5;10;10;7;8;19;17;17;45;0;194
314435 Naque;1;0;1;0;2;1;0;0;1;0;1;1;4;3;1;4;0;2;0;1;2;1;0;24
314437 Natalândia;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2;3;0;0;0;9
314440 Natércia;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3;3;7;0;17
314450 Nazareno;2;0;0;0;2;0;0;0;0;0;1;2;0;2;1;0;1;1;1;2;2;5;0;20
314460 Nepomuceno;4;0;0;0;4;0;1;2;0;0;3;0;3;7;2;9;8;10;5;6;9;30;0;99
314465 Ninheira;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;4;3;2;3;0;18
314467 Nova Belém;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;0;7
314470 Nova Era;0;0;1;0;1;0;0;1;1;2;1;6;2;0;4;2;5;2;5;7;6;14;0;59
314480 Nova Lima;1;2;7;0;10;1;0;0;2;4;9;11;7;11;20;17;18;27;16;17;23;42;0;235
314490 Nova Módica;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;2;1;0;0;4;0;11
314500 Nova Ponte;0;0;0;0;0;0;1;0;2;1;2;1;4;1;1;0;4;2;4;1;0;4;0;28
314505 Nova Porteirinha;1;0;0;0;1;0;0;0;1;1;0;0;3;0;1;2;0;0;2;4;1;5;0;21
314510 Nova Resende;0;0;0;0;0;0;0;0;0;1;4;1;2;1;2;2;5;4;6;1;5;12;0;46
314520 Nova Serrana;9;2;1;0;12;0;1;0;7;11;12;9;6;7;5;7;13;10;20;14;16;15;1;166
313660 Nova União;0;0;0;0;0;0;0;0;1;0;0;2;1;1;3;0;3;1;1;3;3;1;0;20
314530 Novo Cruzeiro;3;1;3;0;7;2;0;1;1;5;3;6;5;4;4;8;11;11;8;9;8;21;0;114
314535 Novo Oriente de Minas;1;0;1;0;2;0;0;0;0;0;2;2;2;2;0;2;3;5;6;2;2;5;0;35
314537 Novorizonte;0;0;0;0;0;0;0;0;0;0;3;3;1;1;0;1;2;2;3;5;5;2;0;28
314540 Olaria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;5
314545 Olhos-d'Água;0;0;0;0;0;0;1;2;0;0;0;0;1;1;2;1;3;2;2;1;1;3;0;20
314550 Olímpio Noronha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;0;1;4;0;12
314560 Oliveira;1;0;2;0;3;1;0;0;3;3;3;6;4;5;8;10;5;6;14;14;10;27;4;126
314570 Oliveira Fortes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;3;0;8
314580 Onça de Pitangui;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;3;0;0;2;0;13
314585 Oratórios;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;2;1;1;2;0;1;0;11
314587 Orizânia;1;0;0;0;1;0;0;0;0;2;1;0;0;1;1;2;2;1;2;1;2;4;0;20
314590 Ouro Branco;2;2;1;0;5;1;0;2;1;1;1;2;5;10;5;11;5;8;8;6;8;15;0;94
314600 Ouro Fino;0;0;1;0;1;0;1;0;0;2;1;2;3;4;10;9;14;13;18;19;18;37;0;152
314610 Ouro Preto;3;1;2;1;7;1;3;1;4;5;9;8;4;9;11;20;18;24;22;21;28;26;0;221
314620 Ouro Verde de Minas;1;0;0;0;1;0;1;0;0;1;2;1;1;0;6;1;2;1;3;3;1;5;0;29
314625 Padre Carvalho;1;0;0;0;1;0;0;0;0;1;2;1;1;0;0;0;3;0;4;0;2;1;0;16
314630 Padre Paraíso;1;0;2;0;3;1;0;2;2;2;2;6;3;6;3;8;2;4;4;9;6;20;0;83
314655 Pai Pedro;1;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;2;1;3;1;1;3;0;16
314640 Paineiras;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;4;3;1;2;3;4;3;0;23
314650 Pains;0;0;1;0;1;0;0;1;0;0;1;0;1;3;2;4;2;3;1;2;3;8;0;32
314660 Paiva;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2
314670 Palma;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;3;1;2;5;5;0;21
314675 Palmópolis;1;0;0;0;1;1;1;0;0;0;2;2;1;1;2;3;0;0;1;2;3;3;0;23
314690 Papagaios;0;0;0;0;0;0;1;0;0;2;2;3;3;3;2;3;3;2;9;4;3;8;0;48
314710 Pará de Minas;6;1;2;0;9;1;1;0;0;9;3;16;9;10;21;19;18;16;22;21;29;57;0;261
314700 Paracatu;4;2;5;0;11;0;3;2;7;6;10;5;10;10;13;18;25;26;11;17;20;40;1;235
314720 Paraguaçu;0;0;0;0;0;0;0;1;0;1;1;3;3;3;2;7;4;10;7;4;5;13;0;64
314730 Paraisópolis;1;0;1;0;2;0;0;0;1;2;4;1;1;1;5;4;4;8;6;7;9;24;0;79
314740 Paraopeba;1;0;0;0;1;2;0;1;1;0;0;3;3;2;2;6;3;13;7;5;4;11;0;64
314760 Passa Quatro;1;0;2;0;3;0;0;0;0;2;0;1;4;2;5;5;2;7;5;6;6;7;0;55
314770 Passa Tempo;1;0;0;0;1;0;0;0;0;0;1;0;2;1;6;3;0;0;2;0;9;8;0;33
314780 Passa-Vinte;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;1;3;0;8
314750 Passabém;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;1;0;2;1;0;9
314790 Passos;4;0;2;0;6;1;1;2;5;6;8;11;11;22;29;19;27;30;39;43;38;54;1;353
314795 Patis;2;0;0;0;2;0;0;1;0;0;0;1;3;1;1;2;0;2;2;6;1;1;0;23
314800 Patos de Minas;6;2;2;0;10;2;2;4;6;17;11;17;16;24;25;21;44;36;31;43;53;65;0;427
314810 Patrocínio;7;1;2;0;10;2;0;1;4;6;9;9;20;6;13;17;23;16;23;30;23;46;1;259
314820 Patrocínio do Muriaé;1;0;0;0;1;0;0;0;0;1;1;1;1;0;2;2;0;2;3;0;0;5;0;19
314830 Paula Cândido;0;0;0;0;0;0;0;0;2;0;2;0;3;3;1;2;5;0;4;2;4;2;0;30
314840 Paulistas;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;2;0;1;0;0;3;3;0;14
314850 Pavão;1;0;1;0;2;0;0;0;3;2;0;1;2;3;0;5;4;1;1;3;4;10;0;41
314860 Peçanha;4;0;1;0;5;0;0;0;0;1;2;0;2;1;3;5;4;3;2;6;10;14;0;58
314870 Pedra Azul;5;0;4;0;9;2;0;0;1;1;0;1;4;3;5;3;11;5;10;2;9;7;0;73
314875 Pedra Bonita;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1;0;1;2;2;3;0;14
314880 Pedra do Anta;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;2;0;0;2;3;3;0;13
314890 Pedra do Indaiá;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;2;2;0;1;5;1;2;0;17
314900 Pedra Dourada;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;3;0;1;1;3;0;13
314910 Pedralva;1;0;0;0;1;0;0;0;0;0;0;0;2;3;2;3;3;1;4;7;4;10;0;40
314915 Pedras de Maria da Cruz;1;0;1;0;2;0;0;1;0;1;0;0;0;5;4;4;4;2;3;2;1;6;0;35
314920 Pedrinópolis;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;1;2;0;3;0;11
314930 Pedro Leopoldo;7;1;1;0;9;0;0;1;5;4;4;6;10;9;11;12;12;8;17;21;24;40;1;194
314940 Pedro Teixeira;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;5;0;9
